title_id,name
372,Junior IT Recruiter
373,Junior Support Specialist
374,Junior Support Specialist
375,Junior java developer
376,Konsultant ds. wdrożeń systemów ERP
377,Konsultant ds. systemów ERP - obszar HR
378,Junior Software Tester
379,IT Support Specialist
380,Junior Web Developer
381,Junior manual tester
382,Wsparcie techniczne klienta (Wordpress)
383,Backend Software Engineer
384,Senior Backend Engineer
385,Software Engineer (Full-Stack)
386,Lead Developer (DeFi/ Blockchain)
387,Support Engineer
388,Timescale/PostgreSQL Engineer
389,Data Scientist
390,Blockchain Engineer (Substrate / Rust)
391,Senior System Software Engineer
392,Senior Frontend Engineer
393,SAP Joint Venture Accounting (JVA) Lead
394,DevOps Engineer
395,Senior Next.js Frontend with Web3
396,Senior Python Developer
397,Senior Ruby Engineer
398,Senior Ruby Engineer
399,Principal Software Engineer
400,Big Data Developer
401,Mid/Senior Backend Developer (Node.js)
402,Senior Full Stack Engineer / Tech Lead
403,Infrastructure Engineer
404,Software Engineer
405,Senior Software Engineer - Enterprise
406,Senior Software Engineer
407,Java Developer
408,Senior Flutter Developer m/f/d
409,JUNIOR / MID REMOTE CLOUD DEVELOPER
410,Senior Data Scientist / AI Engineer
411,Backend Software Engineer
412,Full Stack Lead Engineer
413,Senior Angular Frontend Developer
414,Angular Developer
415,Quality Assurance Engineer
416,DevOps Engineer
417,"DevOps Engineer (GCP, Python)"
418,Senior Cloud Engineer
419,Senior Java/Kotlin Backend-Engineer
420,Senior Java/Kotlin Backend-Engineer
421,SAP Data Analyst
422,Java Developer
423,Java Software Engineer (Full Stack)
424,Java Software Engineer (Full Stack)
425,Mid/Senior Fullstack Javascript
426,Software Developer in Test
427,Senior Java Developer (100% Remote or Hybrid)
428,Ruby on Rails Engineer
429,IT Service Specialist
430,Senior PHP Backend Developer
431,.Net Developer
432,Azure Specialist
433,Frontend Developer
434,Java Developer
435,Junior Requirements Engineer
436,Technical Writer
437,Technical Writer
438,Frontend Developer
439,Angular Developer
440,Angular Frontend Developer
441,Software Developer Visual Studio C++/C#
442,Software Engineer
443,Analityk Systemów/ Architekt Systemów IT
444,Software Developer Visual Studio C++/C# (m/f)
445,Angular Frontend Developer (m/f)
446,QA Engineer (m/f)
447,Software Support Engineer (m/f)
448,Software tester
449,Software Tester
450,UX Designer
451,Java Developer (100% Remote or Hybrid)
452,React Developer
453,IT Administrator / Support Specialist
454,IT Administrator / Support Specialist
455,Python Developer
456,Analityk Systemów/ Architekt Systemów IT
457,Full Stack Developer
458,Full Stack Developer
459,Digital Analyst
460,Remote Fullstack Developer
461,Fullstack Developer
462,Mid DevOps Engineer
463,IT Helpdesk & Network Specialist
464,Informatyk ze znajomością JS
465,Data Scientist
466,ARCHITEKT PROCESÓW BIZNESOWYCH
467,Junior Data Engineer
468,Junior Data Engineer
469,Analityk Internetowy
470,Młodszy administrator IT
471,Tester Automatyzujący
472,Programista Python
473,Junior python developer
474,Junior python developer
475,Tester manualny (Junior/Mid)
476,Tester manualny (Junior/Mid)
477,Programista PHP
478,Junior Software Engineer
479,Junior Software Engineer
480,Junior Front-end Developer
481,Młodszy Informatyk ze znajomością JS
482,Programista PHP (Junior)
483,Junior Dynamics NAV / BC Developer
484,QA Engineer - Koordynator testów
485,Test Engineer
486,PHP Engineer
487,JavaScript Engineer
488,Test Engineer
489,Informatyk / Administrator IT
490,Młodszy Administrator IT
491,SRE
492,PHP developer
493,DevOps Ninja
494,Mid Golang Developer
495,Remote Java Developer
496,Frontend Developer
497,Senior Data Engineer
498,Java Developer w/ some Angular
499,Kotlin + Java Developer
500,C#/.Net Developer
501,DevOps Wizard
502,Senior software developer
503,Backend .Net Developer
504,Backend .Net Developer
505,RPA Developer
506,Frontend Developer
507,Frontend Developer
508,Mid/Senior .NET Full-stack Developer
509,.NET Developer -Greenfield Project
510,Mid .NET Full-stack Developer
511,React Developer
512,PHP Developer
513,Front-End Developer
514,PHP Developer E-commerce
515,Web Developer / WordPress Developer
516,Administrator systemów serwerowych
517,Junior c++ engineer/ remote
518,Wsparcie PM w Software house
519,IT Support Specialist
520,IT Project Manager
521,Junior .NET Developer
522,Junior/Mid PHP Developer
523,Tester / Specjalista ds. wsparcia
524,Junior DevOps Engineer
525,Junior Python Developer
526,Specjalista ds. wdrożeń systemów B2B
527,Inżynier wsparcia sieci
528,Senior/Lead Machine Learning Engineer
529,DevOps Engineer
530,Senior/Lead DevOps Engineer
531,Full-Stack Remote Developer
532,Full-Stack Remote Developer
533,C++ Developer for Google
534,Senior Backend Developer - Golang
535,Backend Engineer (NodeJS)
536,Senior Android Developer
537,Application Engineer - Linux/Unix
538,Application Administrator
539,Project Manager
540,Java Developer
541,Application Management Engineer
542,.NET Developer
543,.NET Developer
544,Java Developer
545,Operation Engineer with Linux/Unix
546,DevOps Engineer
547,C++ Software Engineer (Mid/Senior)
548,C++ Software Engineer (Mid/Senior)
549,C++ Software Engineer (Mid/Senior)
550,Full Stack Developer
551,Mid/Senior Full Stack Laravel Vue.js Dev
552,Data Management Evangelist
553,Application Manager
554,C++ Developer
555,Machine Learning Engineer / MLOps
556,Machine Learning Engineer / MLOps
557,C++/QT Developer
558,Application Support Engineer
559,Senior .Net Developer
560,Senior .Net Developer
561,Senior .Net Developer
562,Python Developer
563,Mid Front-End developer (JavaScript)
564,Mid Front-End developer (JavaScript)
565,Android Developer
566,Oracle Administrator (DBS Operations)
567,Java Developer
568,Programista FPGA systemów Embedded
569,.NET Developer
570,Product Owner
571,PHP Developer
572,DevOps / Administator IT
573,.NET Developer
574,IT Business and Systems Analyst
575,IT Business and Systems Analyst
576,ServiceNow Senior Technical Consultant
577,ITSM Senior Technical Consultant
578,ServiceNow Senior Technical Consultant
579,Operations Engineer for Data Processing
580,Technical Product Manager (Remote)
581,Technical Product Manager (Remote)
582,Product Manager (Remote)
583,Application Administrator (Unix/Linux)
584,Senior Backend Developer (PHP)
585,Product Designer (Remote)
586,Senior Web QA Automation Engineer
587,Mid .Net Developer
588,Senior Web QA Engineer
589,Mid .Net Developer
590,ASP.NET Developer
591,Cloud Software Developer (JS/ServiceNow)
592,Cloud Software Developer (JS/ServiceNow)
593,JavaScript Developer (ServiceNow)
594,Administrator Systemów
595,Programista Python
596,Programista Java fullstack
597,QA Automation Engineer
598,React Native Developer
599,React Native Developer
600,Metadata Consultant (Product Expert)
601,Programista Backend (PHP)
602,QA Automation Engineer
603,QA Automation Engineer
604,PrestaShop Developer
605,Business Analyst
606,C/C++ Embedded Software Developer
607,FPGA Developer
608,Support Engineer
609,Programista Backend (C#)
610,Programista Backend (C++/Qt)
611,Drupal Developer
612,Drupal Developer
613,Drupal Developer
614,PHP Developer
615,PHP Developer
616,Flutter Developer
617,iOS Developer
618,Remote Product Architect (Startup)
619,Remote Product Architect (Startup)
620,Software Developer
621,C# Developer
622,Technical Product Manager
623,Software Quality Assurance Engineer
624,Android Developer
625,Admin Systemów i Sieci
626,Frontend developer
627,Frontend developer
628,iOS Developer
629,Junior .Net Developer
630,Junior .Net Developer
631,Junior .Net Developer
632,Junior Frontend Developer (Vue.js)
633,Frontend Developer (Regular/Senior)
634,PHP Developer
635,Frontend Web Developer
636,Frontend Web Developer
637,UI/UX Designer
638,C# Developer (Remote)
639,C#/.Net Core Backend Developer (Remote)
640,C# DevExpress Desktop Developer (Remote)
641,C#/.Net Core Backend Developer (Remote)
642,Tester Oprogramowania
643,SQL Developer (Remote)
644,Technical Writer (Data)
645,Technical Content Writer (Data)
646,PHP Backend Developer
647,Electronics Hardware Production Manager
648,QA Engineer with SQL
649,Junior DevOps Engineer
650,Junior C/C++ Embedded Developer
651,QA Automation Engineer
652,Frontend Developer
653,System Administrator
654,QA manual Tester
655,Customer Support Team Leader (Remote)
656,Technical Project Manager
657,Programista FPGA systemów Embedded
658,Junior .NET Developer
659,Junior .NET Developer
660,Junior .NET Developer
661,Frontend Web Developer
662,QA Engineer
663,Technical Support Specialist
664,Programista Delphi
665,System Administrator
666,Service Desk Specialist
667,Specjalista ds. IT
668,Specjalista ds. wsparcia IT
669,Junior Frontend Developer
670,Junior PHP Developer
671,Junior iOS Developer
672,Junior Java Developer
673,Junior C# Developer
674,Junior Metadata Engineer (Remote)
675,Junior QA Engineer with SQL
676,Junior C# Parser Developer
677,Junior C# Developer
678,Junior BI/Data Engineer (Remote)
679,Junior .NET Core Developer
680,Junior Angular Frontend Developer (Remote)
681,Junior SQL Developer
682,Junior BI/Data Engineer (Remote)
683,Helpdesk Specialist (1st line)
684,(Junior) IT Support
685,Junior PHP Developer
686,Junior Flutter Developer
687,ServiceNow Junior Technical Consultant
688,Junior Magento Developer
689,Junior Drupal Developer
690,Junior Shopware Developer
691,Junior PHP Developer
692,Junior Frontend Developer
693,Junior C#/ANTLR Developer (SQL Parsing)
694,Junior Product Owner
695,Junior Project Manager
696,Junior Project Manager
697,Junior Technical Support
698,Junior Troubleshooter
699,Junior Java Developer
700,(Junior) Helpdesk Specialist
701,Junior IT Helpdesk Engineer
702,Helpdesk Specialist
703,Junior PHP Developer
704,Junior Project Manager
705,React Native Developer
706,Business Customer Support
707,Junior CRM/PHP Developer
708,Junior Quality Assurance Specialist
709,Data Administrator with German
710,Junior UX/UI Designer
711,Junior ecommerce application tester
712,Help Desk / E-commerce Specialist
713,Help Desk
714,Junior Hardware Validation Engineer
715,Junior Hardware Validation Engineer
716,Junior Hardware Validation Engineer
717,Junior Hardware Validation Engineer
718,Junior Helpdesk IT
719,Technik Elektronik
720,Junior Embedded C Developer
721,Junior Embedded Systems Developer
722,Junior Embedded Systems Developer
723,Junior Embedded C Developer
724,Junior Embedded C Developer
725,Junior Embedded Systems Developer
726,Junior Embedded Systems Developer
727,Junior Embedded C Developer
728,Junior Manual Tester
729,Technical Specialist
730,Technical Specialist
731,Tester aplikacji mobilnych
732,Backend Software Engineer
733,System Administrator
734,System Administrator
735,Mid Angular Developer
736,Mid Python Developer
737,"Fullstack Developer (PHP, JavaScript)"
738,Back-end (Node.js) Engineer
739,QA Engineer
740,Senior Frontend Developer - React or Vue
741,Senior Frontend Developer - React or Vue
742,Senior/Reg. Backend Developer - Node.js
743,Senior/Reg. Backend Developer - Node.js
744,Senior Site Reliability Engineer
745,Senior Site Reliability Engineer
746,Senior Python Software Engineer
747,Remote Senior Performance Tester
748,Remote Software Developer Python
749,Node.js Backend Engineer (remotely)
750,Software Engineer (C#)
751,Senior/Mid Back-end Engineer (Python)
752,Senior/Mid Back-end Engineer (Python)
753,QA Automation Engineer (Cypress)
754,QA Automation Engineer (Cypress)
755,Remote Backend Python Developer
756,Senior Software Engineer .NET
757,Software Development Engineer
758,Linux System Administrator
759,FrontEnd Developer (Angular)
760,Frontend Developer (Angular)
761,Mid Frontend Developer
762,Frontend Developer (Angular)
763,Frontend Developer (Vue.js)
764,NOC - Site Reliability Engineer
765,NOC - Site Reliability Engineer
766,Senior Site Reliability Engineer
767,Junior Software Developer
768,Junior Data Scientist
769,Junior Software Engineer
770,JUNIOR-MID PHP DEVELOPER
771,Junior Project Manager
772,Junior Integration Engineer
773,Junior IT Specialist
774,Software Tester
775,Software Tester
776,Junior Game Designer
777,Hybrid Cloud Engineer
778,Magento Developer (PHP)
779,Software Engineer - Cloud Infrastructure
780,Senior Data Engineer
781,Software Engineer - Cloud Infrastructure
782,Golang Developer
783,Full-stack engineer
784,Fullstack Developer (Angular + .NET)
785,Fullstack Developer (.NET + Angular)
786,Front-End Web App Developer
787,Data Analytics Expert/Manager
788,Data Analytics Architect/Manager
789,Data Analytics Expert/Manager
790,Technical Project Manager
791,Data Analytics Expert/Manager
792,Data Analytics Architect/Manager
793,Database Admin
794,Senior UX Designer/UX Manager
795,Senior UX Designer/UX Manager
796,Project Manager
797,Embedded C++ Software Engineer
798,Mobile C++/3D Software Engineer
799,Software Engineer - Core Database Engine
800,Software Engineer - Python
801,Software Engineer - Core Database Engine
802,Software Engineer - Python
